date,year,month,week_number,day_of_year,district,state,rainfall_mm
2016-01-23,2016,1,3,23,Ariyalur,Tamil Nadu,0.39
2016-01-24,2016,1,3,24,Ariyalur,Tamil Nadu,2.78
2016-01-25,2016,1,4,25,Ariyalur,Tamil Nadu,3.29
2016-01-26,2016,1,4,26,Ariyalur,Tamil Nadu,9.31
2016-01-27,2016,1,4,27,Ariyalur,Tamil Nadu,1.06
2016-01-28,2016,1,4,28,Ariyalur,Tamil Nadu,0.93
2016-01-29,2016,1,4,29,Ariyalur,Tamil Nadu,3.0
2016-01-30,2016,1,4,30,Ariyalur,Tamil Nadu,0.83
2016-01-31,2016,1,4,31,Ariyalur,Tamil Nadu,5.34
2016-02-01,2016,2,5,32,Ariyalur,Tamil Nadu,3.91
2016-02-02,2016,2,5,33,Ariyalur,Tamil Nadu,1.12
2016-02-03,2016,2,5,34,Ariyalur,Tamil Nadu,2.78
2016-02-04,2016,2,5,35,Ariyalur,Tamil Nadu,2.81
2016-02-05,2016,2,5,36,Ariyalur,Tamil Nadu,0.22
2016-02-06,2016,2,5,37,Ariyalur,Tamil Nadu,4.66
2016-02-07,2016,2,5,38,Ariyalur,Tamil Nadu,1.41
2016-02-08,2016,2,6,39,Ariyalur,Tamil Nadu,3.5
2016-02-09,2016,2,6,40,Ariyalur,Tamil Nadu,0.77
2016-02-10,2016,2,6,41,Ariyalur,Tamil Nadu,4.52
2016-02-11,2016,2,6,42,Ariyalur,Tamil Nadu,0.99
2016-02-12,2016,2,6,43,Ariyalur,Tamil Nadu,0.02
2016-02-13,2016,2,6,44,Ariyalur,Tamil Nadu,4.72
2016-02-14,2016,2,6,45,Ariyalur,Tamil Nadu,0.19
2016-02-15,2016,2,7,46,Ariyalur,Tamil Nadu,0.77
2016-02-16,2016,2,7,47,Ariyalur,Tamil Nadu,5.99
2016-02-17,2016,2,7,48,Ariyalur,Tamil Nadu,6.02
2016-02-18,2016,2,7,49,Ariyalur,Tamil Nadu,1.7
2016-02-19,2016,2,7,50,Ariyalur,Tamil Nadu,2.0
2016-02-20,2016,2,7,51,Ariyalur,Tamil Nadu,1.19
2016-02-21,2016,2,7,52,Ariyalur,Tamil Nadu,0.69
2016-02-22,2016,2,8,53,Ariyalur,Tamil Nadu,0.8
2016-02-23,2016,2,8,54,Ariyalur,Tamil Nadu,2.23
2016-02-24,2016,2,8,55,Ariyalur,Tamil Nadu,2.79
2016-02-25,2016,2,8,56,Ariyalur,Tamil Nadu,3.14
2016-02-26,2016,2,8,57,Ariyalur,Tamil Nadu,3.12
2016-02-27,2016,2,8,58,Ariyalur,Tamil Nadu,0.19
2016-02-28,2016,2,8,59,Ariyalur,Tamil Nadu,1.36
2016-02-29,2016,2,9,60,Ariyalur,Tamil Nadu,0.12
2016-03-01,2016,3,9,61,Ariyalur,Tamil Nadu,1.59
2016-03-02,2016,3,9,62,Ariyalur,Tamil Nadu,1.17
2016-03-03,2016,3,9,63,Ariyalur,Tamil Nadu,4.37
2016-03-04,2016,3,9,64,Ariyalur,Tamil Nadu,0.86
2016-03-05,2016,3,9,65,Ariyalur,Tamil Nadu,0.25
2016-03-06,2016,3,9,66,Ariyalur,Tamil Nadu,0.31
2016-03-07,2016,3,10,67,Ariyalur,Tamil Nadu,2.87
2016-03-08,2016,3,10,68,Ariyalur,Tamil Nadu,1.93
2016-03-09,2016,3,10,69,Ariyalur,Tamil Nadu,0.21
2016-03-10,2016,3,10,70,Ariyalur,Tamil Nadu,0.18
2016-03-11,2016,3,10,71,Ariyalur,Tamil Nadu,2.41
2016-03-12,2016,3,10,72,Ariyalur,Tamil Nadu,0.15
2016-03-13,2016,3,10,73,Ariyalur,Tamil Nadu,3.45
2016-03-14,2016,3,11,74,Ariyalur,Tamil Nadu,2.45
2016-03-15,2016,3,11,75,Ariyalur,Tamil Nadu,0.17
2016-03-16,2016,3,11,76,Ariyalur,Tamil Nadu,0.18
2016-03-17,2016,3,11,77,Ariyalur,Tamil Nadu,8.63
2016-03-18,2016,3,11,78,Ariyalur,Tamil Nadu,0.94
2016-03-19,2016,3,11,79,Ariyalur,Tamil Nadu,0.93
2016-03-20,2016,3,11,80,Ariyalur,Tamil Nadu,3.35
2016-03-21,2016,3,12,81,Ariyalur,Tamil Nadu,5.88
2016-03-22,2016,3,12,82,Ariyalur,Tamil Nadu,8.54
2016-03-23,2016,3,12,83,Ariyalur,Tamil Nadu,2.8
2016-03-24,2016,3,12,84,Ariyalur,Tamil Nadu,0.94
2016-03-25,2016,3,12,85,Ariyalur,Tamil Nadu,0.17
2016-03-26,2016,3,12,86,Ariyalur,Tamil Nadu,3.0
2016-03-27,2016,3,12,87,Ariyalur,Tamil Nadu,1.63
2016-03-28,2016,3,13,88,Ariyalur,Tamil Nadu,1.1
2016-03-29,2016,3,13,89,Ariyalur,Tamil Nadu,4.74
2016-03-30,2016,3,13,90,Ariyalur,Tamil Nadu,0.24
2016-03-31,2016,3,13,91,Ariyalur,Tamil Nadu,1.36
2016-04-01,2016,4,13,92,Ariyalur,Tamil Nadu,0.01
2016-04-02,2016,4,13,93,Ariyalur,Tamil Nadu,0.63
2016-04-03,2016,4,13,94,Ariyalur,Tamil Nadu,0.06
2016-04-04,2016,4,14,95,Ariyalur,Tamil Nadu,0.13
2016-04-05,2016,4,14,96,Ariyalur,Tamil Nadu,0.13
2016-04-06,2016,4,14,97,Ariyalur,Tamil Nadu,1.05
2016-04-07,2016,4,14,98,Ariyalur,Tamil Nadu,1.37
2016-04-08,2016,4,14,99,Ariyalur,Tamil Nadu,0.88
2016-04-09,2016,4,14,100,Ariyalur,Tamil Nadu,3.27
2016-04-10,2016,4,14,101,Ariyalur,Tamil Nadu,0.47
2016-04-11,2016,4,15,102,Ariyalur,Tamil Nadu,0.34
2016-04-12,2016,4,15,103,Ariyalur,Tamil Nadu,2.03
2016-04-13,2016,4,15,104,Ariyalur,Tamil Nadu,0.25
2016-04-14,2016,4,15,105,Ariyalur,Tamil Nadu,3.3
2016-04-15,2016,4,15,106,Ariyalur,Tamil Nadu,0.01
2016-04-16,2016,4,15,107,Ariyalur,Tamil Nadu,3.5
2016-04-17,2016,4,15,108,Ariyalur,Tamil Nadu,0.04
2016-04-18,2016,4,16,109,Ariyalur,Tamil Nadu,2.22
2016-04-19,2016,4,16,110,Ariyalur,Tamil Nadu,0.75
2016-04-20,2016,4,16,111,Ariyalur,Tamil Nadu,4.96
2016-04-21,2016,4,16,112,Ariyalur,Tamil Nadu,0.08
2016-04-22,2016,4,16,113,Ariyalur,Tamil Nadu,0.81
2016-04-23,2016,4,16,114,Ariyalur,Tamil Nadu,3.48
2016-04-24,2016,4,16,115,Ariyalur,Tamil Nadu,0.74
2016-04-25,2016,4,17,116,Ariyalur,Tamil Nadu,0.99
2016-04-26,2016,4,17,117,Ariyalur,Tamil Nadu,1.19
2016-04-27,2016,4,17,118,Ariyalur,Tamil Nadu,0.61
2016-04-28,2016,4,17,119,Ariyalur,Tamil Nadu,0.99
2016-04-29,2016,4,17,120,Ariyalur,Tamil Nadu,0.88
2016-04-30,2016,4,17,121,Ariyalur,Tamil Nadu,2.31
2016-05-01,2016,5,17,122,Ariyalur,Tamil Nadu,0.05
2016-05-02,2016,5,18,123,Ariyalur,Tamil Nadu,0.33
2016-05-03,2016,5,18,124,Ariyalur,Tamil Nadu,3.0
2016-05-04,2016,5,18,125,Ariyalur,Tamil Nadu,2.21
2016-05-05,2016,5,18,126,Ariyalur,Tamil Nadu,0.61
2016-05-06,2016,5,18,127,Ariyalur,Tamil Nadu,0.97
2016-05-07,2016,5,18,128,Ariyalur,Tamil Nadu,0.32
2016-05-08,2016,5,18,129,Ariyalur,Tamil Nadu,0.21
2016-05-09,2016,5,19,130,Ariyalur,Tamil Nadu,0.62
2016-05-10,2016,5,19,131,Ariyalur,Tamil Nadu,0.44
2016-05-11,2016,5,19,132,Ariyalur,Tamil Nadu,0.88
2016-05-12,2016,5,19,133,Ariyalur,Tamil Nadu,0.08
2016-05-13,2016,5,19,134,Ariyalur,Tamil Nadu,3.66
2016-05-14,2016,5,19,135,Ariyalur,Tamil Nadu,4.28
2016-05-15,2016,5,19,136,Ariyalur,Tamil Nadu,1.2
2016-05-16,2016,5,20,137,Ariyalur,Tamil Nadu,0.77
2016-05-17,2016,5,20,138,Ariyalur,Tamil Nadu,0.37
2016-05-18,2016,5,20,139,Ariyalur,Tamil Nadu,1.68
2016-05-19,2016,5,20,140,Ariyalur,Tamil Nadu,1.15
2016-05-20,2016,5,20,141,Ariyalur,Tamil Nadu,0.18
2016-05-21,2016,5,20,142,Ariyalur,Tamil Nadu,2.42
2016-05-22,2016,5,20,143,Ariyalur,Tamil Nadu,1.73
2016-05-23,2016,5,21,144,Ariyalur,Tamil Nadu,2.99
2016-05-24,2016,5,21,145,Ariyalur,Tamil Nadu,1.29
2016-05-25,2016,5,21,146,Ariyalur,Tamil Nadu,0.95
2016-05-26,2016,5,21,147,Ariyalur,Tamil Nadu,0.54
2016-05-27,2016,5,21,148,Ariyalur,Tamil Nadu,2.7
2016-05-28,2016,5,21,149,Ariyalur,Tamil Nadu,2.01
2016-05-29,2016,5,21,150,Ariyalur,Tamil Nadu,0.05
2016-05-30,2016,5,22,151,Ariyalur,Tamil Nadu,0.03
2016-05-31,2016,5,22,152,Ariyalur,Tamil Nadu,0.47
2016-06-01,2016,6,22,153,Ariyalur,Tamil Nadu,13.31
2016-06-02,2016,6,22,154,Ariyalur,Tamil Nadu,34.91
2016-06-03,2016,6,22,155,Ariyalur,Tamil Nadu,1.3
2016-06-04,2016,6,22,156,Ariyalur,Tamil Nadu,7.21
2016-06-05,2016,6,22,157,Ariyalur,Tamil Nadu,3.84
2016-06-06,2016,6,23,158,Ariyalur,Tamil Nadu,28.03
2016-06-07,2016,6,23,159,Ariyalur,Tamil Nadu,14.77
2016-06-08,2016,6,23,160,Ariyalur,Tamil Nadu,14.58
2016-06-09,2016,6,23,161,Ariyalur,Tamil Nadu,5.06
2016-06-10,2016,6,23,162,Ariyalur,Tamil Nadu,4.29
2016-06-11,2016,6,23,163,Ariyalur,Tamil Nadu,2.56
2016-06-12,2016,6,23,164,Ariyalur,Tamil Nadu,0.46
2016-06-13,2016,6,24,165,Ariyalur,Tamil Nadu,16.0
2016-06-14,2016,6,24,166,Ariyalur,Tamil Nadu,13.41
2016-06-15,2016,6,24,167,Ariyalur,Tamil Nadu,65.38
2016-06-16,2016,6,24,168,Ariyalur,Tamil Nadu,45.56
2016-06-17,2016,6,24,169,Ariyalur,Tamil Nadu,6.49
2016-06-18,2016,6,24,170,Ariyalur,Tamil Nadu,11.72
2016-06-19,2016,6,24,171,Ariyalur,Tamil Nadu,23.17
2016-06-20,2016,6,25,172,Ariyalur,Tamil Nadu,15.16
2016-06-21,2016,6,25,173,Ariyalur,Tamil Nadu,2.27
2016-06-22,2016,6,25,174,Ariyalur,Tamil Nadu,4.79
2016-06-23,2016,6,25,175,Ariyalur,Tamil Nadu,1.11
2016-06-24,2016,6,25,176,Ariyalur,Tamil Nadu,24.64
2016-06-25,2016,6,25,177,Ariyalur,Tamil Nadu,7.45
2016-06-26,2016,6,25,178,Ariyalur,Tamil Nadu,2.08
2016-06-27,2016,6,26,179,Ariyalur,Tamil Nadu,8.91
2016-06-28,2016,6,26,180,Ariyalur,Tamil Nadu,7.7
2016-06-29,2016,6,26,181,Ariyalur,Tamil Nadu,3.55
2016-06-30,2016,6,26,182,Ariyalur,Tamil Nadu,0.96
2016-07-01,2016,7,26,183,Ariyalur,Tamil Nadu,8.91
2016-07-02,2016,7,26,184,Ariyalur,Tamil Nadu,5.88
2016-07-03,2016,7,26,185,Ariyalur,Tamil Nadu,11.84
2016-07-04,2016,7,27,186,Ariyalur,Tamil Nadu,5.87
2016-07-05,2016,7,27,187,Ariyalur,Tamil Nadu,15.29
2016-07-06,2016,7,27,188,Ariyalur,Tamil Nadu,6.42
2016-07-07,2016,7,27,189,Ariyalur,Tamil Nadu,6.58
2016-07-08,2016,7,27,190,Ariyalur,Tamil Nadu,16.74
2016-07-09,2016,7,27,191,Ariyalur,Tamil Nadu,4.13
2016-07-10,2016,7,27,192,Ariyalur,Tamil Nadu,1.15
2016-07-11,2016,7,28,193,Ariyalur,Tamil Nadu,0.23
2016-07-12,2016,7,28,194,Ariyalur,Tamil Nadu,11.26
2016-07-13,2016,7,28,195,Ariyalur,Tamil Nadu,7.75
2016-07-14,2016,7,28,196,Ariyalur,Tamil Nadu,9.74
2016-07-15,2016,7,28,197,Ariyalur,Tamil Nadu,1.92
2016-07-16,2016,7,28,198,Ariyalur,Tamil Nadu,1.17
2016-07-17,2016,7,28,199,Ariyalur,Tamil Nadu,0.12
2016-07-18,2016,7,29,200,Ariyalur,Tamil Nadu,3.45
2016-07-19,2016,7,29,201,Ariyalur,Tamil Nadu,7.13
2016-07-20,2016,7,29,202,Ariyalur,Tamil Nadu,3.98
2016-07-21,2016,7,29,203,Ariyalur,Tamil Nadu,4.6
2016-07-22,2016,7,29,204,Ariyalur,Tamil Nadu,18.76
2016-07-23,2016,7,29,205,Ariyalur,Tamil Nadu,3.42
2016-07-24,2016,7,29,206,Ariyalur,Tamil Nadu,5.77
2016-07-25,2016,7,30,207,Ariyalur,Tamil Nadu,12.25
2016-07-26,2016,7,30,208,Ariyalur,Tamil Nadu,4.04
2016-07-27,2016,7,30,209,Ariyalur,Tamil Nadu,7.78
2016-07-28,2016,7,30,210,Ariyalur,Tamil Nadu,15.87
2016-07-29,2016,7,30,211,Ariyalur,Tamil Nadu,23.89
2016-07-30,2016,7,30,212,Ariyalur,Tamil Nadu,1.27
2016-07-31,2016,7,30,213,Ariyalur,Tamil Nadu,20.89
2016-08-01,2016,8,31,214,Ariyalur,Tamil Nadu,5.42
2016-08-02,2016,8,31,215,Ariyalur,Tamil Nadu,2.39
2016-08-03,2016,8,31,216,Ariyalur,Tamil Nadu,4.92
2016-08-04,2016,8,31,217,Ariyalur,Tamil Nadu,31.31
2016-08-05,2016,8,31,218,Ariyalur,Tamil Nadu,5.43
2016-08-06,2016,8,31,219,Ariyalur,Tamil Nadu,3.19
2016-08-07,2016,8,31,220,Ariyalur,Tamil Nadu,8.03
2016-08-08,2016,8,32,221,Ariyalur,Tamil Nadu,2.2
2016-08-09,2016,8,32,222,Ariyalur,Tamil Nadu,0.63
2016-08-10,2016,8,32,223,Ariyalur,Tamil Nadu,1.1
2016-08-11,2016,8,32,224,Ariyalur,Tamil Nadu,1.1
2016-08-12,2016,8,32,225,Ariyalur,Tamil Nadu,1.32
2016-08-13,2016,8,32,226,Ariyalur,Tamil Nadu,1.2
2016-08-14,2016,8,32,227,Ariyalur,Tamil Nadu,8.19
2016-08-15,2016,8,33,228,Ariyalur,Tamil Nadu,1.61
2016-08-16,2016,8,33,229,Ariyalur,Tamil Nadu,3.39
2016-08-17,2016,8,33,230,Ariyalur,Tamil Nadu,18.17
2016-08-18,2016,8,33,231,Ariyalur,Tamil Nadu,5.14
2016-08-19,2016,8,33,232,Ariyalur,Tamil Nadu,8.81
2016-08-20,2016,8,33,233,Ariyalur,Tamil Nadu,1.51
2016-08-21,2016,8,33,234,Ariyalur,Tamil Nadu,1.71
2016-08-22,2016,8,34,235,Ariyalur,Tamil Nadu,0.33
2016-08-23,2016,8,34,236,Ariyalur,Tamil Nadu,1.48
2016-08-24,2016,8,34,237,Ariyalur,Tamil Nadu,2.61
2016-08-25,2016,8,34,238,Ariyalur,Tamil Nadu,1.56
2016-08-26,2016,8,34,239,Ariyalur,Tamil Nadu,0.74
2016-08-27,2016,8,34,240,Ariyalur,Tamil Nadu,1.03
2016-08-28,2016,8,34,241,Ariyalur,Tamil Nadu,4.94
2016-08-29,2016,8,35,242,Ariyalur,Tamil Nadu,1.85
2016-08-30,2016,8,35,243,Ariyalur,Tamil Nadu,3.62
2016-08-31,2016,8,35,244,Ariyalur,Tamil Nadu,5.6
2016-09-01,2016,9,35,245,Ariyalur,Tamil Nadu,9.38
2016-09-02,2016,9,35,246,Ariyalur,Tamil Nadu,0.32
2016-09-03,2016,9,35,247,Ariyalur,Tamil Nadu,12.85
2016-09-04,2016,9,35,248,Ariyalur,Tamil Nadu,7.91
2016-09-05,2016,9,36,249,Ariyalur,Tamil Nadu,0.68
2016-09-06,2016,9,36,250,Ariyalur,Tamil Nadu,16.55
2016-09-07,2016,9,36,251,Ariyalur,Tamil Nadu,20.29
2016-09-08,2016,9,36,252,Ariyalur,Tamil Nadu,0.5
2016-09-09,2016,9,36,253,Ariyalur,Tamil Nadu,2.59
2016-09-10,2016,9,36,254,Ariyalur,Tamil Nadu,13.13
2016-09-11,2016,9,36,255,Ariyalur,Tamil Nadu,11.03
2016-09-12,2016,9,37,256,Ariyalur,Tamil Nadu,1.63
2016-09-13,2016,9,37,257,Ariyalur,Tamil Nadu,1.88
2016-09-14,2016,9,37,258,Ariyalur,Tamil Nadu,3.7
2016-09-15,2016,9,37,259,Ariyalur,Tamil Nadu,5.3
2016-09-16,2016,9,37,260,Ariyalur,Tamil Nadu,7.7
2016-09-17,2016,9,37,261,Ariyalur,Tamil Nadu,3.68
2016-09-18,2016,9,37,262,Ariyalur,Tamil Nadu,4.97
2016-09-19,2016,9,38,263,Ariyalur,Tamil Nadu,11.01
2016-09-20,2016,9,38,264,Ariyalur,Tamil Nadu,0.3
2016-09-21,2016,9,38,265,Ariyalur,Tamil Nadu,2.33
2016-09-22,2016,9,38,266,Ariyalur,Tamil Nadu,10.0
2016-09-23,2016,9,38,267,Ariyalur,Tamil Nadu,18.05
2016-09-24,2016,9,38,268,Ariyalur,Tamil Nadu,5.73
2016-09-25,2016,9,38,269,Ariyalur,Tamil Nadu,6.08
2016-09-26,2016,9,39,270,Ariyalur,Tamil Nadu,0.91
2016-09-27,2016,9,39,271,Ariyalur,Tamil Nadu,4.75
2016-09-28,2016,9,39,272,Ariyalur,Tamil Nadu,6.08
2016-09-29,2016,9,39,273,Ariyalur,Tamil Nadu,2.22
2016-09-30,2016,9,39,274,Ariyalur,Tamil Nadu,2.51
2016-10-01,2016,10,39,275,Ariyalur,Tamil Nadu,5.68
2016-10-02,2016,10,39,276,Ariyalur,Tamil Nadu,0.24
2016-10-03,2016,10,40,277,Ariyalur,Tamil Nadu,4.66
2016-10-04,2016,10,40,278,Ariyalur,Tamil Nadu,2.85
2016-10-05,2016,10,40,279,Ariyalur,Tamil Nadu,4.76
2016-10-06,2016,10,40,280,Ariyalur,Tamil Nadu,1.53
2016-10-07,2016,10,40,281,Ariyalur,Tamil Nadu,26.54
2016-10-08,2016,10,40,282,Ariyalur,Tamil Nadu,10.8
2016-10-09,2016,10,40,283,Ariyalur,Tamil Nadu,13.64
2016-10-10,2016,10,41,284,Ariyalur,Tamil Nadu,18.68
2016-10-11,2016,10,41,285,Ariyalur,Tamil Nadu,8.28
2016-10-12,2016,10,41,286,Ariyalur,Tamil Nadu,1.09
2016-10-13,2016,10,41,287,Ariyalur,Tamil Nadu,9.24
2016-10-14,2016,10,41,288,Ariyalur,Tamil Nadu,10.61
2016-10-15,2016,10,41,289,Ariyalur,Tamil Nadu,16.42
2016-10-16,2016,10,41,290,Ariyalur,Tamil Nadu,6.78
2016-10-17,2016,10,42,291,Ariyalur,Tamil Nadu,1.64
2016-10-18,2016,10,42,292,Ariyalur,Tamil Nadu,4.01
2016-10-19,2016,10,42,293,Ariyalur,Tamil Nadu,5.41
2016-10-20,2016,10,42,294,Ariyalur,Tamil Nadu,12.46
2016-10-21,2016,10,42,295,Ariyalur,Tamil Nadu,10.15
2016-10-22,2016,10,42,296,Ariyalur,Tamil Nadu,5.28
2016-10-23,2016,10,42,297,Ariyalur,Tamil Nadu,51.67
2016-10-24,2016,10,43,298,Ariyalur,Tamil Nadu,11.17
2016-10-25,2016,10,43,299,Ariyalur,Tamil Nadu,3.25
2016-10-26,2016,10,43,300,Ariyalur,Tamil Nadu,1.29
2016-10-27,2016,10,43,301,Ariyalur,Tamil Nadu,1.99
2016-10-28,2016,10,43,302,Ariyalur,Tamil Nadu,3.39
2016-10-29,2016,10,43,303,Ariyalur,Tamil Nadu,2.1
2016-10-30,2016,10,43,304,Ariyalur,Tamil Nadu,2.48
2016-10-31,2016,10,44,305,Ariyalur,Tamil Nadu,4.03
2016-11-01,2016,11,44,306,Ariyalur,Tamil Nadu,2.28
2016-11-02,2016,11,44,307,Ariyalur,Tamil Nadu,27.25
2016-11-03,2016,11,44,308,Ariyalur,Tamil Nadu,1.0
2016-11-04,2016,11,44,309,Ariyalur,Tamil Nadu,8.92
2016-11-05,2016,11,44,310,Ariyalur,Tamil Nadu,6.34
2016-11-06,2016,11,44,311,Ariyalur,Tamil Nadu,48.46
2016-11-07,2016,11,45,312,Ariyalur,Tamil Nadu,1.43
2016-11-08,2016,11,45,313,Ariyalur,Tamil Nadu,6.09
2016-11-09,2016,11,45,314,Ariyalur,Tamil Nadu,41.87
2016-11-10,2016,11,45,315,Ariyalur,Tamil Nadu,24.07
2016-11-11,2016,11,45,316,Ariyalur,Tamil Nadu,20.38
2016-11-12,2016,11,45,317,Ariyalur,Tamil Nadu,3.58
2016-11-13,2016,11,45,318,Ariyalur,Tamil Nadu,2.25
2016-11-14,2016,11,46,319,Ariyalur,Tamil Nadu,13.25
2016-11-15,2016,11,46,320,Ariyalur,Tamil Nadu,31.8
2016-11-16,2016,11,46,321,Ariyalur,Tamil Nadu,9.76
2016-11-17,2016,11,46,322,Ariyalur,Tamil Nadu,10.17
2016-11-18,2016,11,46,323,Ariyalur,Tamil Nadu,3.94
2016-11-19,2016,11,46,324,Ariyalur,Tamil Nadu,17.61
2016-11-20,2016,11,46,325,Ariyalur,Tamil Nadu,2.48
2016-11-21,2016,11,47,326,Ariyalur,Tamil Nadu,4.69
2016-11-22,2016,11,47,327,Ariyalur,Tamil Nadu,6.65
2016-11-23,2016,11,47,328,Ariyalur,Tamil Nadu,8.5
2016-11-24,2016,11,47,329,Ariyalur,Tamil Nadu,3.33
2016-11-25,2016,11,47,330,Ariyalur,Tamil Nadu,1.46
2016-11-26,2016,11,47,331,Ariyalur,Tamil Nadu,11.32
2016-11-27,2016,11,47,332,Ariyalur,Tamil Nadu,4.09
2016-11-28,2016,11,48,333,Ariyalur,Tamil Nadu,10.45
2016-11-29,2016,11,48,334,Ariyalur,Tamil Nadu,2.01
2016-11-30,2016,11,48,335,Ariyalur,Tamil Nadu,7.87
2016-12-01,2016,12,48,336,Ariyalur,Tamil Nadu,9.13
2016-12-02,2016,12,48,337,Ariyalur,Tamil Nadu,0.64
2016-12-03,2016,12,48,338,Ariyalur,Tamil Nadu,4.92
2016-12-04,2016,12,48,339,Ariyalur,Tamil Nadu,1.73
2016-12-05,2016,12,49,340,Ariyalur,Tamil Nadu,0.79
2016-12-06,2016,12,49,341,Ariyalur,Tamil Nadu,55.21
2016-12-07,2016,12,49,342,Ariyalur,Tamil Nadu,4.67
2016-12-08,2016,12,49,343,Ariyalur,Tamil Nadu,19.92
2016-12-09,2016,12,49,344,Ariyalur,Tamil Nadu,3.53
2016-12-10,2016,12,49,345,Ariyalur,Tamil Nadu,13.73
2016-12-11,2016,12,49,346,Ariyalur,Tamil Nadu,17.14
2016-12-12,2016,12,50,347,Ariyalur,Tamil Nadu,10.87
2016-12-13,2016,12,50,348,Ariyalur,Tamil Nadu,7.65
2016-12-14,2016,12,50,349,Ariyalur,Tamil Nadu,6.37
2016-12-15,2016,12,50,350,Ariyalur,Tamil Nadu,5.15
2016-12-16,2016,12,50,351,Ariyalur,Tamil Nadu,31.83
2016-12-17,2016,12,50,352,Ariyalur,Tamil Nadu,21.31
2016-12-18,2016,12,50,353,Ariyalur,Tamil Nadu,40.24
2016-12-19,2016,12,51,354,Ariyalur,Tamil Nadu,1.59
2016-12-20,2016,12,51,355,Ariyalur,Tamil Nadu,15.75
2016-12-21,2016,12,51,356,Ariyalur,Tamil Nadu,33.43
2016-12-22,2016,12,51,357,Ariyalur,Tamil Nadu,2.4
2016-12-23,2016,12,51,358,Ariyalur,Tamil Nadu,0.83
2016-12-24,2016,12,51,359,Ariyalur,Tamil Nadu,16.22
2016-12-25,2016,12,51,360,Ariyalur,Tamil Nadu,10.25
2016-12-26,2016,12,52,361,Ariyalur,Tamil Nadu,22.13
2016-12-27,2016,12,52,362,Ariyalur,Tamil Nadu,1.81
2016-12-28,2016,12,52,363,Ariyalur,Tamil Nadu,19.03
2016-12-29,2016,12,52,364,Ariyalur,Tamil Nadu,2.7
2016-12-30,2016,12,52,365,Ariyalur,Tamil Nadu,2.14
2016-12-31,2016,12,52,366,Ariyalur,Tamil Nadu,2.15
2017-01-01,2017,1,52,1,Ariyalur,Tamil Nadu,3.37
2017-01-02,2017,1,1,2,Ariyalur,Tamil Nadu,2.19
2017-01-03,2017,1,1,3,Ariyalur,Tamil Nadu,1.48
2017-01-04,2017,1,1,4,Ariyalur,Tamil Nadu,0.89
2017-01-05,2017,1,1,5,Ariyalur,Tamil Nadu,4.19
2017-01-06,2017,1,1,6,Ariyalur,Tamil Nadu,1.0
2017-01-07,2017,1,1,7,Ariyalur,Tamil Nadu,3.39
2017-01-08,2017,1,1,8,Ariyalur,Tamil Nadu,1.16
2017-01-09,2017,1,2,9,Ariyalur,Tamil Nadu,0.95
2017-01-10,2017,1,2,10,Ariyalur,Tamil Nadu,1.24
2017-01-11,2017,1,2,11,Ariyalur,Tamil Nadu,0.72
2017-01-12,2017,1,2,12,Ariyalur,Tamil Nadu,2.75
2017-01-13,2017,1,2,13,Ariyalur,Tamil Nadu,1.4
2017-01-14,2017,1,2,14,Ariyalur,Tamil Nadu,0.53
2017-01-15,2017,1,2,15,Ariyalur,Tamil Nadu,4.6
2017-01-16,2017,1,3,16,Ariyalur,Tamil Nadu,0.97
2017-01-17,2017,1,3,17,Ariyalur,Tamil Nadu,1.57
2017-01-18,2017,1,3,18,Ariyalur,Tamil Nadu,4.74
2017-01-19,2017,1,3,19,Ariyalur,Tamil Nadu,1.96
2017-01-20,2017,1,3,20,Ariyalur,Tamil Nadu,0.25
2017-01-21,2017,1,3,21,Ariyalur,Tamil Nadu,5.62
2017-01-22,2017,1,3,22,Ariyalur,Tamil Nadu,1.98
2017-01-23,2017,1,4,23,Ariyalur,Tamil Nadu,0.82
2017-01-24,2017,1,4,24,Ariyalur,Tamil Nadu,0.3
2017-01-25,2017,1,4,25,Ariyalur,Tamil Nadu,3.16
2017-01-26,2017,1,4,26,Ariyalur,Tamil Nadu,1.94
2017-01-27,2017,1,4,27,Ariyalur,Tamil Nadu,1.52
2017-01-28,2017,1,4,28,Ariyalur,Tamil Nadu,4.49
2017-01-29,2017,1,4,29,Ariyalur,Tamil Nadu,3.11
2017-01-30,2017,1,5,30,Ariyalur,Tamil Nadu,0.33
2017-01-31,2017,1,5,31,Ariyalur,Tamil Nadu,0.75
2017-02-01,2017,2,5,32,Ariyalur,Tamil Nadu,0.57
2017-02-02,2017,2,5,33,Ariyalur,Tamil Nadu,2.72
2017-02-03,2017,2,5,34,Ariyalur,Tamil Nadu,0.07
2017-02-04,2017,2,5,35,Ariyalur,Tamil Nadu,1.69
2017-02-05,2017,2,5,36,Ariyalur,Tamil Nadu,2.87
2017-02-06,2017,2,6,37,Ariyalur,Tamil Nadu,4.19
2017-02-07,2017,2,6,38,Ariyalur,Tamil Nadu,0.84
2017-02-08,2017,2,6,39,Ariyalur,Tamil Nadu,3.44
2017-02-09,2017,2,6,40,Ariyalur,Tamil Nadu,0.23
2017-02-10,2017,2,6,41,Ariyalur,Tamil Nadu,3.75
2017-02-11,2017,2,6,42,Ariyalur,Tamil Nadu,0.27
2017-02-12,2017,2,6,43,Ariyalur,Tamil Nadu,1.01
2017-02-13,2017,2,7,44,Ariyalur,Tamil Nadu,3.19
